,tavg,tmin,tmax,prcp,wspd,pres,tsun,mrc
2021-09-01,17.1,11.8,22.1,79.2,12.7,1014.1,,Les Maskoutains
2021-10-01,11.7,7.3,16.5,146.8,11.3,1015.0,,Les Maskoutains
2021-11-01,2.1,-1.7,6.6,65.3,12.4,1016.3,,Les Maskoutains
2021-12-01,-3.2,-8.1,0.3,63.4,14.3,1015.3,,Les Maskoutains
2022-01-01,-13.8,-21.2,-8.0,39.3,13.6,1018.8,,Les Maskoutains
2022-02-01,-7.8,-13.3,-2.2,111.6,16.5,1020.6,,Les Maskoutains
2022-03-01,-1.1,-6.0,3.2,100.7,,,,Les Maskoutains
2022-04-01,5.6,1.6,11.1,144.8,14.7,1014.6,,Les Maskoutains
2022-05-01,15.0,9.5,22.6,87.3,10.4,1016.6,,Les Maskoutains
2022-06-01,17.9,13.8,23.4,188.6,13.2,1012.2,,Les Maskoutains
2022-07-01,21.0,15.6,26.7,99.1,13.1,1011.2,,Les Maskoutains
2022-08-01,20.5,15.7,25.7,138.9,9.9,1014.5,,Les Maskoutains
2022-09-01,15.6,10.7,20.1,127.4,11.3,1014.9,,Les Maskoutains
2022-10-01,9.8,4.0,16.3,55.7,11.5,1017.4,,Les Maskoutains
2022-11-01,3.9,-0.4,7.6,89.2,14.2,1017.3,,Les Maskoutains
2022-12-01,-1.8,-5.5,1.1,116.1,16.1,1018.8,,Les Maskoutains
2023-01-01,-4.9,-8.8,-1.9,97.3,12.8,1016.1,,Les Maskoutains
2023-02-01,-6.9,-13.3,-1.7,62.4,16.6,1016.1,,Les Maskoutains
2023-03-01,-1.6,-5.5,2.3,64.9,,,,Les Maskoutains
2023-04-01,7.7,2.3,13.6,116.8,15.3,1015.7,,Les Maskoutains
2023-05-01,12.9,6.6,18.8,67.6,15.7,1015.5,,Les Maskoutains
2023-06-01,18.2,13.5,23.1,99.3,11.6,1011.1,,Les Maskoutains
2023-07-01,21.7,18.0,26.0,192.7,11.5,1011.3,,Les Maskoutains
2023-08-01,18.7,14.7,23.0,154.3,12.3,1011.7,,Les Maskoutains
2023-09-01,17.2,13.0,21.9,66.7,10.4,1018.1,,Les Maskoutains
2023-10-01,12.0,8.7,15.8,124.6,13.8,1012.3,,Les Maskoutains
2023-11-01,1.2,-2.4,4.7,56.7,14.3,1017.6,,Les Maskoutains
2023-12-01,-1.5,-5.0,1.8,128.5,12.6,1019.1,,Les Maskoutains
2016-01-01,-7.5,-11.2,-2.7,47.6,20.9,1013.1,,Marguerite-D'Youville
2016-02-01,-6.8,-11.3,-1.9,128.8,,,,Marguerite-D'Youville
2016-03-01,-0.9,-5.4,3.5,118.0,,,,Marguerite-D'Youville
2016-04-01,4.1,-1.3,9.4,51.7,,,,Marguerite-D'Youville
2016-05-01,14.0,7.5,20.5,40.6,14.5,1014.1,,Marguerite-D'Youville
2016-06-01,19.1,13.4,24.9,74.9,14.2,1011.7,,Marguerite-D'Youville
2016-07-01,21.2,15.5,26.8,91.1,11.8,1012.9,,Marguerite-D'Youville
2016-08-01,21.0,14.9,27.0,71.0,,,,Marguerite-D'Youville
2016-09-01,16.2,9.2,23.1,21.2,,,,Marguerite-D'Youville
2016-10-01,8.4,3.6,13.2,175.8,10.2,1018.6,,Marguerite-D'Youville
2016-11-01,3.4,-0.3,7.1,58.0,,,,Marguerite-D'Youville
2016-12-01,-6.0,-10.3,-1.8,115.2,22.2,1015.3,,Marguerite-D'Youville
2017-01-01,-6.6,-10.8,-2.3,69.6,,,,Marguerite-D'Youville
2017-02-01,-6.0,-10.2,-1.8,96.5,19.7,1011.6,,Marguerite-D'Youville
2017-03-01,-6.1,-11.0,-1.3,95.0,,,,Marguerite-D'Youville
2017-04-01,6.1,1.4,10.7,159.5,7.4,1015.5,,Marguerite-D'Youville
2017-05-01,12.1,8.8,17.0,134.2,11.2,1011.7,,Marguerite-D'Youville
2017-06-01,19.2,14.3,23.9,36.5,,,,Marguerite-D'Youville
2017-07-01,19.4,13.9,25.0,104.5,9.1,1013.6,,Marguerite-D'Youville
2017-08-01,19.9,14.2,25.6,75.1,,,,Marguerite-D'Youville
2017-09-01,18.5,12.5,24.4,50.0,,,,Marguerite-D'Youville
2017-10-01,13.2,7.8,18.5,,21.1,,,Marguerite-D'Youville
2017-11-01,1.0,-3.0,4.9,93.5,,,,Marguerite-D'Youville
2017-12-01,-9.0,-12.0,-5.9,63.8,23.1,1015.8,,Marguerite-D'Youville
2018-01-01,-10.1,-14.4,-5.8,111.6,14.0,1019.7,,Marguerite-D'Youville
2018-02-01,-5.2,-10.1,-0.2,77.4,,,,Marguerite-D'Youville
2018-03-01,-1.3,-4.1,3.8,55.5,,,,Marguerite-D'Youville
2018-04-01,2.9,-0.6,8.1,142.5,,,,Marguerite-D'Youville
2018-05-01,14.0,8.6,22.1,55.4,,,,Marguerite-D'Youville
2018-06-01,18.3,12.6,24.9,102.0,,,,Marguerite-D'Youville
2018-07-01,23.0,17.5,30.1,103.2,,,,Marguerite-D'Youville
2018-08-01,21.8,16.9,28.1,70.7,,,,Marguerite-D'Youville
2018-09-01,16.4,11.7,22.5,81.8,,,,Marguerite-D'Youville
2018-10-01,6.2,3.5,10.5,72.3,,,,Marguerite-D'Youville
2018-11-01,-2.0,-4.0,1.8,112.5,,1017.0,,Marguerite-D'Youville
2018-12-01,-6.9,-9.2,-2.1,94.7,9.1,1017.9,,Marguerite-D'Youville
2019-01-01,-12.0,-15.1,-6.2,96.4,,,,Marguerite-D'Youville
2019-02-01,-10.2,-13.6,-3.2,79.6,,,,Marguerite-D'Youville
2019-03-01,-4.1,-7.4,2.0,67.9,,,,Marguerite-D'Youville
2019-04-01,4.5,0.0,9.1,138.2,,,,Marguerite-D'Youville
2019-05-01,11.4,6.1,16.7,103.5,,,,Marguerite-D'Youville
2019-06-01,17.4,11.9,24.5,63.1,16.8,1011.2,,Marguerite-D'Youville
2019-07-01,22.2,16.7,29.8,83.7,7.2,1013.1,,Marguerite-D'Youville
2019-08-01,20.2,14.6,26.7,75.4,16.5,1012.6,,Marguerite-D'Youville
2019-09-01,14.8,10.4,21.3,109.4,,,,Marguerite-D'Youville
2019-10-01,8.7,4.9,14.4,,,,,Marguerite-D'Youville
2019-11-01,-2.1,-3.9,2.1,68.3,,,,Marguerite-D'Youville
2019-12-01,-5.0,-7.7,-0.9,62.2,,,,Marguerite-D'Youville
2020-01-01,-7.4,-9.5,-2.4,121.2,8.1,1019.3,,Marguerite-D'Youville
2020-02-01,-8.0,-11.8,-1.4,79.1,10.3,1015.7,,Marguerite-D'Youville
2020-03-01,-0.9,-3.8,4.9,81.2,,,,Marguerite-D'Youville
2020-04-01,4.6,0.0,10.0,81.9,11.6,1011.6,,Marguerite-D'Youville
2020-05-01,12.7,7.7,19.9,20.8,11.8,1014.5,,Marguerite-D'Youville
2020-06-01,18.6,13.4,26.9,20.1,13.6,1013.1,,Marguerite-D'Youville
2020-07-01,22.6,18.1,29.8,81.8,12.5,1011.2,,Marguerite-D'Youville
2020-08-01,19.0,15.3,26.0,193.2,8.0,1012.8,,Marguerite-D'Youville
2020-09-01,14.0,9.7,20.2,61.1,8.1,1018.1,,Marguerite-D'Youville
2020-10-01,7.6,4.2,12.7,114.5,8.1,1018.6,,Marguerite-D'Youville
2020-11-01,3.6,0.2,8.2,73.1,9.4,1018.1,,Marguerite-D'Youville
2020-12-01,-2.7,-5.2,1.1,86.0,10.5,1015.4,,Marguerite-D'Youville
2021-01-01,-7.6,-10.0,-3.2,49.9,7.2,1017.0,,Marguerite-D'Youville
2021-02-01,-9.1,-12.6,-2.6,72.7,8.3,1019.7,,Marguerite-D'Youville
2021-03-01,-1.1,-5.2,5.5,61.3,,,,Marguerite-D'Youville
2021-04-01,8.2,3.1,13.9,66.5,10.1,1012.6,,Marguerite-D'Youville
2021-05-01,13.7,8.1,20.8,15.0,9.4,1017.4,,Marguerite-D'Youville
2021-06-01,21.0,15.4,27.6,94.4,10.2,1012.8,,Marguerite-D'Youville
2021-07-01,19.7,15.3,25.6,70.7,7.4,1014.7,,Marguerite-D'Youville
2021-08-01,22.8,17.6,29.1,48.1,10.3,1015.4,,Marguerite-D'Youville
2021-09-01,17.1,12.0,22.7,102.2,11.3,1013.9,,Marguerite-D'Youville
2021-10-01,11.5,7.7,16.3,114.1,10.8,1015.1,,Marguerite-D'Youville
2021-11-01,1.8,-1.5,6.0,57.2,10.9,1016.2,,Marguerite-D'Youville
2021-12-01,-4.3,-7.7,-0.6,60.5,12.7,1015.2,,Marguerite-D'Youville
2022-01-01,-14.4,-18.9,-9.0,50.5,10.9,1018.9,,Marguerite-D'Youville
2022-02-01,-8.5,-12.7,-2.4,90.2,13.6,1020.6,,Marguerite-D'Youville
2022-03-01,-2.6,-5.8,2.7,66.4,,,,Marguerite-D'Youville
2022-04-01,5.2,1.4,10.8,107.5,13.8,1014.7,,Marguerite-D'Youville
2022-05-01,15.3,9.3,22.2,122.5,11.2,1016.4,,Marguerite-D'Youville
2022-06-01,18.2,13.6,23.9,127.4,12.1,1012.0,,Marguerite-D'Youville
2022-07-01,21.4,16.2,28.1,88.0,12.2,1011.0,,Marguerite-D'Youville
2022-08-01,20.8,16.1,26.8,206.1,9.4,1014.4,,Marguerite-D'Youville
2022-09-01,15.6,10.9,21.0,125.6,10.4,1014.9,,Marguerite-D'Youville
2022-10-01,9.7,4.3,16.6,48.4,10.7,1017.2,,Marguerite-D'Youville
2022-11-01,3.4,-0.9,7.3,89.5,12.1,1017.1,,Marguerite-D'Youville
2022-12-01,-2.3,-6.3,1.0,108.7,14.4,1018.7,,Marguerite-D'Youville
2023-01-01,-5.9,-10.6,-2.4,89.4,11.8,1016.3,,Marguerite-D'Youville
2023-02-01,-7.9,-14.1,-2.6,72.9,14.8,1016.1,,Marguerite-D'Youville
2023-03-01,-1.3,-5.5,2.9,66.0,,,,Marguerite-D'Youville
2023-04-01,6.8,1.6,13.1,115.2,14.4,1015.7,,Marguerite-D'Youville
2023-05-01,13.1,6.8,19.3,93.5,14.8,1015.5,,Marguerite-D'Youville
2023-06-01,18.7,14.1,23.5,121.9,11.0,1011.1,,Marguerite-D'Youville
2023-07-01,22.1,18.3,26.4,145.8,10.3,1011.0,,Marguerite-D'Youville
2023-08-01,19.3,15.2,23.8,150.0,11.6,1011.5,,Marguerite-D'Youville
2023-09-01,17.7,13.6,22.6,89.7,10.1,1018.0,,Marguerite-D'Youville
2023-10-01,12.3,9.0,16.0,136.4,12.9,1012.1,,Marguerite-D'Youville
2023-11-01,1.1,-2.3,4.7,55.3,13.1,1017.5,,Marguerite-D'Youville
2023-12-01,-2.2,-5.6,1.0,116.5,12.2,1019.2,,Marguerite-D'Youville
2016-01-01,-6.4,-10.9,-2.7,44.0,20.9,1013.1,,Pierre-De Saurel
2016-02-01,-7.4,-11.6,-3.1,124.1,,,,Pierre-De Saurel
2016-03-01,-2.0,-5.7,2.7,118.0,,,,Pierre-De Saurel
2016-04-01,3.4,-1.2,9.0,51.7,,,,Pierre-De Saurel
2016-05-01,14.7,9.0,20.4,56.7,14.5,,,Pierre-De Saurel
2016-06-01,19.5,14.3,24.6,78.4,19.6,1011.7,,Pierre-De Saurel
2016-07-01,21.5,16.7,26.3,91.1,8.4,1012.9,,Pierre-De Saurel
2016-08-01,21.4,15.6,27.0,71.0,,,,Pierre-De Saurel
2016-09-01,17.5,12.4,22.5,,,,,Pierre-De Saurel
2016-10-01,9.5,5.5,13.4,175.8,,,,Pierre-De Saurel
2016-11-01,4.0,1.0,6.9,107.0,,,,Pierre-De Saurel
2016-12-01,-5.1,-8.5,-1.5,115.2,22.2,1015.3,,Pierre-De Saurel
2017-01-01,-5.6,-9.0,-2.1,69.6,,,,Pierre-De Saurel
2017-02-01,-5.1,-9.0,-1.3,113.7,19.7,1011.6,,Pierre-De Saurel
2017-03-01,-4.9,-8.9,-0.9,95.0,,,,Pierre-De Saurel
2017-04-01,7.0,2.6,11.3,159.5,,,,Pierre-De Saurel
2017-05-01,13.3,8.8,17.8,134.2,,,,Pierre-De Saurel
2017-06-01,19.1,14.4,23.7,36.5,,,,Pierre-De Saurel
2017-07-01,20.9,16.3,25.5,109.1,,,,Pierre-De Saurel
2017-08-01,20.0,15.2,24.8,95.0,,,,Pierre-De Saurel
2017-09-01,18.5,13.5,23.5,50.0,,,,Pierre-De Saurel
2017-10-01,13.2,8.4,18.0,151.1,21.1,1015.3,,Pierre-De Saurel
2017-11-01,0.9,-2.8,4.6,93.5,,,,Pierre-De Saurel
2017-12-01,-9.1,-12.3,-5.8,63.8,23.1,1015.8,,Pierre-De Saurel
2018-01-01,-10.6,-15.1,-6.1,111.6,14.0,1019.7,,Pierre-De Saurel
2018-02-01,-5.6,-10.4,-0.9,71.6,,,,Pierre-De Saurel
2018-03-01,-1.3,-4.0,3.0,48.8,,,,Pierre-De Saurel
2018-04-01,2.9,-0.6,7.7,142.5,,,,Pierre-De Saurel
2018-05-01,14.0,9.2,21.5,55.4,,,,Pierre-De Saurel
2018-06-01,18.3,13.4,24.2,102.0,,,,Pierre-De Saurel
2018-07-01,23.0,18.6,29.4,62.2,,,,Pierre-De Saurel
2018-08-01,21.8,18.0,27.9,88.2,,,,Pierre-De Saurel
2018-09-01,16.4,12.4,22.0,81.8,,,,Pierre-De Saurel
2018-10-01,6.2,3.7,10.2,95.1,,,,Pierre-De Saurel
2018-11-01,-2.0,-4.1,1.6,134.3,8.8,1015.9,,Pierre-De Saurel
2018-12-01,-5.9,-9.9,-2.6,94.2,9.1,1017.9,,Pierre-De Saurel
2019-01-01,-11.3,-15.7,-6.5,96.4,,,,Pierre-De Saurel
2019-02-01,-9.8,-13.7,-3.8,64.2,,,,Pierre-De Saurel
2019-03-01,-4.0,-7.4,1.3,68.0,,,,Pierre-De Saurel
2019-04-01,4.0,0.5,8.8,136.8,,,,Pierre-De Saurel
2019-05-01,11.4,6.1,16.7,103.5,,,,Pierre-De Saurel
2019-06-01,17.6,12.8,23.6,63.1,16.8,1011.2,,Pierre-De Saurel
2019-07-01,22.3,18.1,28.9,62.0,7.2,1013.1,,Pierre-De Saurel
2019-08-01,20.2,15.8,25.9,75.4,16.5,1012.6,,Pierre-De Saurel
2019-09-01,15.4,11.2,20.4,116.0,,,,Pierre-De Saurel
2019-10-01,8.7,5.4,13.9,147.5,,,,Pierre-De Saurel
2019-11-01,-2.1,-4.4,2.1,48.6,,,,Pierre-De Saurel
2019-12-01,-5.0,-7.9,-0.9,62.2,,,,Pierre-De Saurel
2020-01-01,-7.4,-9.8,-2.6,121.2,8.1,1019.3,,Pierre-De Saurel
2020-02-01,-8.0,-11.2,-2.0,79.1,10.3,1015.7,,Pierre-De Saurel
2020-03-01,-0.9,-4.3,4.0,106.5,,,,Pierre-De Saurel
2020-04-01,4.6,0.2,9.7,81.9,11.6,1011.6,,Pierre-De Saurel
2020-05-01,12.7,8.2,19.7,20.8,11.8,1014.5,,Pierre-De Saurel
2020-06-01,18.6,14.6,26.5,24.0,13.6,1013.1,,Pierre-De Saurel
2020-07-01,22.6,19.1,29.4,81.8,12.5,1011.2,,Pierre-De Saurel
2020-08-01,19.0,16.1,25.4,193.2,8.0,1012.8,,Pierre-De Saurel
2020-09-01,14.8,10.3,19.9,113.6,18.7,1018.1,,Pierre-De Saurel
2020-10-01,8.5,4.5,12.3,118.6,20.3,1018.6,,Pierre-De Saurel
2020-11-01,4.0,0.2,7.8,70.2,21.0,1018.1,,Pierre-De Saurel
2020-12-01,-2.4,-5.4,0.6,87.2,22.6,1015.4,,Pierre-De Saurel
2021-01-01,-5.8,-9.6,-3.0,49.9,17.2,1017.0,,Pierre-De Saurel
2021-02-01,-8.1,-12.2,-3.0,64.6,17.3,1018.9,,Pierre-De Saurel
2021-03-01,-1.2,-5.4,4.7,83.0,,,,Pierre-De Saurel
2021-04-01,7.8,3.6,13.6,45.4,20.3,1011.8,,Pierre-De Saurel
2021-05-01,13.7,8.9,20.0,36.3,18.2,1016.5,,Pierre-De Saurel
2021-06-01,20.3,16.1,26.3,169.1,19.4,1011.8,,Pierre-De Saurel
2021-07-01,19.8,16.1,24.9,117.5,17.6,1013.7,,Pierre-De Saurel
2021-08-01,22.9,18.8,28.1,24.3,10.1,1015.3,,Pierre-De Saurel
2021-09-01,17.1,12.9,22.0,59.1,11.2,1013.8,,Pierre-De Saurel
2021-10-01,11.5,8.1,15.7,103.4,10.4,1015.1,,Pierre-De Saurel
2021-11-01,1.8,-1.1,6.0,64.5,10.6,1016.0,,Pierre-De Saurel
2021-12-01,-4.5,-8.4,-0.9,103.7,12.0,1015.2,,Pierre-De Saurel
2022-01-01,-14.2,-18.6,-9.0,59.6,10.3,1018.9,,Pierre-De Saurel
2022-02-01,-8.6,-13.0,-3.3,97.7,13.2,1020.6,,Pierre-De Saurel
2022-03-01,-2.8,-5.9,2.1,96.4,,,,Pierre-De Saurel
2022-04-01,5.1,1.6,10.3,112.6,13.1,1014.6,,Pierre-De Saurel
2022-05-01,15.2,10.1,21.7,100.2,11.0,1016.4,,Pierre-De Saurel
2022-06-01,18.2,14.1,23.4,122.5,11.3,1011.9,,Pierre-De Saurel
2022-07-01,21.4,17.4,27.2,86.0,11.7,1010.8,,Pierre-De Saurel
2022-08-01,20.8,16.9,25.8,159.2,9.5,1014.4,,Pierre-De Saurel
2022-09-01,15.6,11.6,20.2,134.3,10.2,1014.8,,Pierre-De Saurel
2022-10-01,9.8,4.6,15.6,45.8,10.4,1017.2,,Pierre-De Saurel
2022-11-01,3.4,-0.6,7.1,90.6,12.0,1017.0,,Pierre-De Saurel
2022-12-01,-2.3,-5.9,0.9,123.6,14.3,1018.7,,Pierre-De Saurel
2023-01-01,-5.7,-9.9,-2.6,88.8,11.9,1016.3,,Pierre-De Saurel
2023-02-01,-7.9,-13.8,-2.9,73.4,14.7,1016.1,,Pierre-De Saurel
2023-03-01,-0.7,-4.1,2.6,66.0,,,,Pierre-De Saurel
2023-04-01,6.6,1.5,12.8,130.5,14.5,1015.7,,Pierre-De Saurel
2023-05-01,13.3,7.5,19.4,89.1,15.1,1015.4,,Pierre-De Saurel
2023-06-01,18.6,14.4,23.4,134.7,11.4,1011.2,,Pierre-De Saurel
2023-07-01,22.0,18.3,26.3,171.9,10.4,1011.0,,Pierre-De Saurel
2023-08-01,19.2,15.2,23.8,176.2,11.4,1011.4,,Pierre-De Saurel
2023-09-01,17.9,13.9,22.5,73.8,10.4,1018.0,,Pierre-De Saurel
2023-10-01,12.4,9.2,16.0,151.3,13.1,1011.9,,Pierre-De Saurel
2023-11-01,1.0,-2.2,4.5,54.7,13.2,1017.3,,Pierre-De Saurel
2023-12-01,-2.3,-5.4,0.7,105.9,12.3,1019.2,,Pierre-De Saurel
2016-01-01,-5.8,-9.6,-2.0,36.1,17.6,1013.8,,Roussillon
2016-02-01,-6.2,-10.4,-1.2,102.5,,,,Roussillon
2016-03-01,0.2,-3.7,4.2,110.3,,,,Roussillon
2016-04-01,4.3,-0.5,9.1,66.1,,,,Roussillon
2016-05-01,13.8,10.1,20.5,50.3,,,,Roussillon
2016-06-01,19.7,15.1,24.3,99.0,6.0,1011.2,,Roussillon
2016-07-01,22.2,17.7,26.7,87.9,6.1,1012.4,,Roussillon
2016-08-01,23.1,18.7,27.4,147.1,,,,Roussillon
2016-09-01,18.3,13.5,23.1,21.2,,,,Roussillon
2016-10-01,9.2,6.6,13.7,171.7,9.8,1018.6,,Roussillon
2016-11-01,4.6,1.6,7.5,68.3,,,,Roussillon
2016-12-01,-4.6,-9.1,-0.1,59.1,17.0,,,Roussillon
2017-01-01,-4.0,-7.0,-1.0,74.4,,,,Roussillon
2017-02-01,-4.2,-7.2,0.1,91.2,11.3,,,Roussillon
2017-03-01,-4.0,-7.9,-0.2,123.4,,,,Roussillon
2017-04-01,8.1,4.0,12.3,187.6,7.4,1015.5,,Roussillon
2017-05-01,12.7,7.7,17.8,77.4,,,,Roussillon
2017-06-01,17.8,14.8,23.2,117.9,,,,Roussillon
2017-07-01,20.1,16.9,24.8,104.5,9.1,1013.6,,Roussillon
2017-08-01,20.4,16.0,24.8,86.4,,,,Roussillon
2017-09-01,17.0,10.6,23.4,41.1,,,,Roussillon
2017-10-01,12.9,9.4,18.2,112.4,11.8,,,Roussillon
2017-11-01,1.6,-2.3,5.6,93.9,,,,Roussillon
2017-12-01,-8.1,-10.9,-5.3,63.7,10.7,1016.7,,Roussillon
2018-01-01,-9.9,-13.3,-4.7,99.5,14.5,,,Roussillon
2018-02-01,-3.4,-7.5,0.7,77.0,,,,Roussillon
2018-03-01,-0.5,-3.5,2.4,55.2,,,,Roussillon
2018-04-01,3.3,0.5,8.1,105.8,,,,Roussillon
2018-05-01,14.8,10.4,21.6,69.4,,,,Roussillon
2018-06-01,19.2,14.4,24.0,85.6,,,,Roussillon
2018-07-01,22.2,15.3,29.1,115.4,,,,Roussillon
2018-08-01,23.2,18.9,27.6,53.7,,,,Roussillon
2018-09-01,17.8,13.6,22.0,95.8,,,,Roussillon
2018-10-01,6.6,2.5,10.8,68.1,,,,Roussillon
2018-11-01,-0.8,-3.8,2.2,115.5,16.7,1016.6,,Roussillon
2018-12-01,-4.6,-8.1,-1.0,110.0,12.9,1018.6,,Roussillon
2019-01-01,-10.0,-14.2,-5.8,65.5,,,,Roussillon
2019-02-01,-7.7,-11.8,-3.7,84.2,19.5,1019.5,,Roussillon
2019-03-01,-2.2,-5.8,1.4,78.4,,,,Roussillon
2019-04-01,5.6,1.9,9.4,138.2,18.9,1014.7,,Roussillon
2019-05-01,12.3,8.1,16.6,86.9,,,,Roussillon
2019-06-01,19.0,14.5,23.6,100.7,6.3,1011.6,,Roussillon
2019-07-01,24.1,19.3,28.9,43.7,5.7,1012.8,,Roussillon
2019-08-01,21.3,16.8,25.7,64.5,5.2,1013.5,,Roussillon
2019-09-01,16.1,11.9,20.4,109.4,,,,Roussillon
2019-10-01,8.8,3.1,14.5,191.0,,,,Roussillon
2019-11-01,-0.7,-3.8,2.3,68.3,,,,Roussillon
2019-12-01,-4.0,-7.2,-0.8,77.6,,,,Roussillon
2020-01-01,-5.1,-8.3,-2.0,80.9,6.8,1018.6,,Roussillon
2020-02-01,-5.2,-9.2,-1.3,74.7,6.9,1015.1,,Roussillon
2020-03-01,1.0,-2.8,4.9,135.7,,,,Roussillon
2020-04-01,5.5,1.4,9.6,55.6,12.6,1010.9,,Roussillon
2020-05-01,13.8,8.7,18.8,27.8,12.8,1015.0,,Roussillon
2020-06-01,19.3,12.5,26.0,45.5,10.2,1013.5,,Roussillon
2020-07-01,24.5,19.8,29.1,103.8,6.0,1011.7,,Roussillon
2020-08-01,21.0,16.9,25.1,141.7,5.3,1012.8,,Roussillon
2020-09-01,14.3,8.3,20.2,72.3,10.4,1017.6,,Roussillon
2020-10-01,9.1,5.2,13.0,119.8,6.0,1017.9,,Roussillon
2020-11-01,5.4,1.8,9.1,76.9,6.5,1017.4,,Roussillon
2020-12-01,-2.2,-5.8,1.4,39.6,13.5,1014.9,,Roussillon
2021-01-01,-5.7,-8.5,-3.0,57.8,6.1,1016.3,,Roussillon
2021-02-01,-6.3,-9.6,-3.0,75.2,6.9,1018.9,,Roussillon
2021-03-01,0.7,-4.3,5.6,60.3,,,,Roussillon
2021-04-01,8.9,3.8,14.0,85.1,7.5,1011.8,,Roussillon
2021-05-01,15.1,10.0,20.2,13.5,6.6,1016.8,,Roussillon
2021-06-01,22.0,17.1,26.9,68.9,6.4,1012.3,,Roussillon
2021-07-01,20.8,16.7,24.9,57.3,5.7,1014.1,,Roussillon
2021-08-01,24.2,19.7,28.8,21.0,5.5,1015.5,,Roussillon
2021-09-01,18.0,13.9,22.0,75.0,5.6,1014.1,,Roussillon
2021-10-01,12.6,9.0,16.1,105.8,5.7,1015.0,,Roussillon
2021-11-01,3.3,0.2,6.3,70.0,5.3,1016.2,,Roussillon
2021-12-01,-2.8,-6.5,1.0,93.4,6.6,1015.2,,Roussillon
2022-01-01,-12.2,-17.0,-7.4,42.6,7.0,1019.0,,Roussillon
2022-02-01,-7.1,-12.1,-2.2,110.7,8.1,1020.6,,Roussillon
2022-03-01,-0.6,-4.4,3.2,97.0,,,,Roussillon
2022-04-01,6.7,2.6,10.8,133.9,7.4,1014.6,,Roussillon
2022-05-01,16.7,11.3,22.0,88.0,6.5,1016.2,,Roussillon
2022-06-01,19.0,14.5,23.6,165.2,5.8,1012.2,,Roussillon
2022-07-01,22.7,18.3,27.1,112.0,5.3,1011.2,,Roussillon
2022-08-01,21.8,17.3,26.3,104.2,5.4,1014.5,,Roussillon
2022-09-01,16.2,12.0,20.4,137.4,5.8,1015.2,,Roussillon
2022-10-01,11.3,6.4,16.3,45.0,5.2,1017.3,,Roussillon
2022-11-01,4.6,1.2,8.0,130.4,7.0,1017.3,,Roussillon
2022-12-01,-1.2,-4.1,1.7,116.8,7.7,1018.5,,Roussillon
2023-01-01,-3.7,-6.3,-1.2,100.7,7.0,1015.9,,Roussillon
2023-02-01,-5.9,-10.3,-1.6,65.1,7.1,1015.9,,Roussillon
2023-03-01,0.0,-3.0,3.0,67.5,,,,Roussillon
2023-04-01,8.1,3.4,12.8,105.8,7.7,1015.5,,Roussillon
2023-05-01,14.2,8.6,19.8,55.7,7.0,1015.5,,Roussillon
2023-06-01,19.6,14.9,24.3,51.4,5.8,1011.1,,Roussillon
2023-07-01,22.8,18.8,26.8,264.8,3.9,1011.3,,Roussillon
2023-08-01,20.2,16.1,24.3,131.7,3.5,1011.9,,Roussillon
2023-09-01,18.7,14.5,23.0,17.1,3.6,1018.3,,Roussillon
2023-10-01,12.9,9.7,16.1,186.1,4.3,1012.3,,Roussillon
2023-11-01,2.1,-1.2,5.4,62.1,11.4,1017.5,,Roussillon
2023-12-01,-0.8,-3.4,1.9,172.9,6.6,1018.8,,Roussillon
2016-01-01,-7.3,-12.1,-2.5,36.1,17.6,1013.8,,Rouville
2016-02-01,-6.2,-11.1,-1.2,102.5,,,,Rouville
2016-03-01,0.3,-4.2,4.8,93.0,,,,Rouville
2016-04-01,4.1,-1.1,9.2,66.1,,,,Rouville
2016-05-01,13.8,7.1,20.5,50.3,7.6,1013.6,,Rouville
2016-06-01,19.7,15.1,24.3,99.0,6.0,1011.2,,Rouville
2016-07-01,20.8,14.8,26.7,78.3,9.0,1012.3,,Rouville
2016-08-01,21.1,15.5,26.6,160.2,,,,Rouville
2016-09-01,16.5,9.8,23.1,44.0,,,,Rouville
2016-10-01,9.8,5.7,13.9,185.0,9.8,1018.5,,Rouville
2016-11-01,4.1,0.8,7.3,70.0,,,,Rouville
2016-12-01,-4.3,-8.2,-0.4,86.5,17.0,1015.3,,Rouville
2017-01-01,-3.8,-6.8,-0.7,61.9,,,,Rouville
2017-02-01,-3.8,-7.9,0.2,101.5,11.3,1011.6,,Rouville
2017-03-01,-4.6,-8.9,-0.3,121.0,,,,Rouville
2017-04-01,8.3,4.2,12.3,143.3,11.8,1015.6,,Rouville
2017-05-01,13.3,8.4,18.1,77.4,,,,Rouville
2017-06-01,19.0,14.1,23.8,124.0,,,,Rouville
2017-07-01,20.4,15.4,25.3,104.5,13.3,1013.6,,Rouville
2017-08-01,19.5,13.9,25.0,83.5,,,,Rouville
2017-09-01,17.8,11.8,23.8,56.5,,,,Rouville
2017-10-01,13.5,8.6,18.4,114.5,11.8,1016.4,,Rouville
2017-11-01,1.3,-2.8,5.5,80.0,,,,Rouville
2017-12-01,-8.9,-12.2,-5.6,58.0,10.7,1016.7,,Rouville
2018-01-01,-9.6,-14.3,-4.9,120.0,14.5,1019.7,,Rouville
2018-02-01,-3.6,-8.1,0.8,75.0,,,,Rouville
2018-03-01,-1.9,-4.9,2.3,31.0,,,,Rouville
2018-04-01,3.6,0.0,7.6,109.1,,,,Rouville
